station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CYOD,2024-06-04 07:00,50.00,50.00,100.00,20.00,10.00,0.00,29.38,995.70,4.00,M,OVC,M,M,M,1300.00,M,M,M,-SHRA,M,M,M,M,M,M,50.00,CYOD 040700Z 02010KT 4SM -SHRA OVC013 10/10 A2938 RMK SC8 DENSITY ALT 2406FT SLP957,M
CYOD,2024-06-04 08:00,50.00,50.00,100.00,20.00,10.00,0.00,29.38,995.70,10.00,M,OVC,M,M,M,1100.00,M,M,M,-SHRA,M,M,M,M,M,M,50.00,CYOD 040800Z 02010KT 10SM -SHRA OVC011 10/10 A2938 RMK SC8 DENSITY ALT 2409FT PCPN VRY LGT SLP957,M
CYOD,2024-06-04 09:00,50.00,50.00,100.00,20.00,9.00,0.00,29.38,995.60,15.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,50.00,CYOD 040900Z 02009KT 15SM OVC010 10/10 A2938 RMK SC8 DENSITY ALT 2409FT SLP956,M
CYOD,2024-06-04 10:00,50.00,50.00,100.00,20.00,9.00,0.00,29.38,995.70,15.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,50.00,CYOD 041000Z 02009KT 15SM OVC012 10/10 A2938 RMK SC8 DENSITY ALT 2407FT SLP957,M
CYOD,2024-06-04 11:00,51.80,50.00,93.55,10.00,9.00,0.00,29.37,995.50,10.00,M,OVC,M,M,M,1300.00,M,M,M,-SHRA,M,M,M,M,M,M,51.80,CYOD 041100Z 01009KT 10SM -SHRA OVC013 11/10 A2937 RMK SC8 DENSITY ALT 2433FT SLP955,M
CYOD,2024-06-04 12:00,51.80,50.00,93.55,20.00,10.00,0.00,29.37,995.60,12.00,M,OVC,M,M,M,1000.00,M,M,M,-SHRA,M,M,M,M,M,M,51.80,CYOD 041200Z 02010KT 12SM -SHRA OVC010 11/10 A2937 RMK SC8 DENSITY ALT 2458FT SLP956,M
CYOD,2024-06-04 12:22,50.00,48.20,93.50,20.00,14.00,0.00,29.38,995.70,15.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,50.00,CYOD 041222Z 02014KT 15SM OVC010 10/09 A2938 RMK SC8 DENSITY ALT 2403FT SLP957,M
CYOD,2024-06-04 13:00,50.00,48.20,93.50,10.00,10.00,0.00,29.38,995.80,8.00,M,FEW,OVC,M,M,800.00,1000.00,M,M,-RA,M,M,M,M,M,M,50.00,CYOD 041300Z 01010KT 8SM -RA FEW008 OVC010 10/09 A2938 RMK SF2ST6 DENSITY ALT 2391FT SLP958,M
CYOD,2024-06-04 13:17,50.00,48.20,93.50,10.00,10.00,0.00,29.38,995.80,5.00,M,SCT,OVC,M,M,800.00,1000.00,M,M,-RA,M,M,M,M,M,M,50.00,CYOD 041317Z 01010KT 5SM -RA SCT008 OVC010 10/09 A2938 RMK SF4ST4 DENSITY ALT 2365FT SLP958,M
CYOD,2024-06-04 13:28,50.00,50.00,100.00,10.00,10.00,0.00,29.38,995.80,2.00,M,FEW,OVC,M,M,500.00,800.00,M,M,-RA BR,M,M,M,M,M,M,50.00,CYOD 041328Z 01010KT 2SM -RA BR FEW005 OVC008 10/10 A2938 RMK SF2ST6 DENSITY ALT 2367FT SLP958,M
CYOD,2024-06-04 13:43,50.00,50.00,100.00,10.00,10.00,0.00,29.38,995.90,1.00,M,SCT,OVC,M,M,500.00,1000.00,M,M,-RA BR,M,M,M,M,M,M,50.00,CYOD 041343Z 01010KT 1SM R31R/P6000FT/U -RA BR SCT005 OVC010 10/10 A2938 RMK SF4ST4 DENSITY ALT 2354FT SLP959,M
CYOD,2024-06-04 14:00,50.00,48.20,93.50,360.00,9.00,0.00,29.38,995.90,2.00,M,SCT,OVC,M,M,600.00,1500.00,M,M,-RA BR,M,M,M,M,M,M,50.00,CYOD 041400Z 36009KT 2SM -RA BR SCT006 OVC015 10/09 A2938 RMK SF4ST8 DENSITY ALT 2340FT SLP959,M
CYOD,2024-06-04 14:34,50.00,50.00,100.00,350.00,8.00,0.00,29.38,995.90,6.00,M,FEW,SCT,OVC,M,500.00,800.00,1500.00,M,-RA BR,M,M,M,M,M,M,50.00,CYOD 041434Z 35008KT 6SM -RA BR FEW005 SCT008 OVC015 10/10 A2938 RMK SF2SF2ST4 DENSITY ALT 2355FT SLP959,M
CYOD,2024-06-04 15:00,50.00,50.00,100.00,360.00,9.00,0.00,29.38,996.00,4.00,M,SCT,OVC,M,M,500.00,1500.00,M,M,-RA BR,M,M,M,M,M,M,50.00,CYOD 041500Z 36009KT 4SM -RA BR SCT005 OVC015 10/10 A2938 RMK SF3ST5 DENSITY ALT 2381FT SLP960,M
CYOD,2024-06-04 15:19,50.00,50.00,100.00,350.00,8.00,0.00,29.38,995.80,6.00,M,SCT,OVC,M,M,500.00,1500.00,M,M,-RA BR,M,M,M,M,M,M,50.00,CYOD 041519Z 35008KT 6SM -RA BR SCT005 OVC015 10/10 A2938 RMK SF3ST8 DENSITY ALT 2396FT SLP958,M
CYOD,2024-06-04 16:00,51.80,50.00,93.55,350.00,8.00,0.00,29.37,995.70,5.00,M,SCT,OVC,M,M,500.00,1500.00,M,M,-RA BR,M,M,M,M,M,M,51.80,CYOD 041600Z 35008KT 5SM -RA BR SCT005 OVC015 11/10 A2937 RMK SF4ST8 DENSITY ALT 2435FT SLP957,M
CYOD,2024-06-04 17:00,51.80,50.00,93.55,10.00,7.00,0.00,29.37,995.60,5.00,M,SCT,OVC,M,M,600.00,1700.00,M,M,-RA BR,M,M,M,M,M,M,51.80,CYOD 041700Z 01007KT 5SM -RA BR SCT006 OVC017 11/10 A2937 RMK SF4ST4 DENSITY ALT 2488FT SLP956,M
CYOD,2024-06-04 18:00,51.80,50.00,93.55,20.00,8.00,0.00,29.36,995.30,5.00,M,SCT,OVC,M,M,500.00,1500.00,M,M,-RA BR,M,M,M,M,M,M,51.80,CYOD 041800Z 02008KT 5SM -RA BR SCT005 OVC015 11/10 A2936 RMK SF4ST4 DENSITY ALT 2485FT SLP953,M
CYOD,2024-06-04 19:00,50.00,50.00,100.00,10.00,7.00,0.00,29.36,995.40,5.00,M,SCT,OVC,M,M,500.00,1500.00,M,M,-RA BR,M,M,M,M,M,M,50.00,CYOD 041900Z 01007KT 5SM -RA BR SCT005 OVC015 10/10 A2936 RMK SF4ST4 DENSITY ALT 2431FT SLP954,M
CYOD,2024-06-04 20:00,51.80,50.00,93.55,360.00,6.00,0.00,29.36,995.20,5.00,M,SCT,OVC,M,M,500.00,1200.00,M,M,-RA BR,M,M,M,M,M,M,51.80,CYOD 042000Z 36006KT 5SM -RA BR SCT005 OVC012 11/10 A2936 RMK SF4ST4 DENSITY ALT 2514FT SLP952,M
CYOD,2024-06-04 21:00,51.80,51.80,100.00,10.00,5.00,0.00,29.35,995.00,5.00,M,BKN,OVC,M,M,500.00,1200.00,M,M,-RA BR,M,M,M,M,M,M,51.80,CYOD 042100Z 01005KT 5SM -RA BR BKN005 OVC012 11/11 A2935 RMK SF5ST3 DENSITY ALT 2566FT SLP950,M
CYOD,2024-06-04 21:48,51.80,51.80,100.00,350.00,4.00,0.00,29.35,994.70,5.00,M,BKN,OVC,M,M,600.00,1200.00,M,M,-RA BR,M,M,M,M,M,M,51.80,CYOD 042148Z 35004KT 5SM -RA BR BKN006 OVC012 11/11 A2935 RMK SF5ST3 DENSITY ALT 2578FT SLP947,M
CYOD,2024-06-04 22:00,51.80,50.00,93.55,340.00,3.00,0.00,29.34,994.60,7.00,M,BKN,OVC,M,M,700.00,1200.00,M,M,-RA,M,M,M,M,M,M,51.80,CYOD 042200Z 34003KT 7SM -RA BKN007 OVC012 11/10 A2934 RMK SF5ST3 DENSITY ALT 2588FT SLP946,M
CYOD,2024-06-04 23:00,51.80,51.80,100.00,280.00,3.00,0.00,29.34,994.50,7.00,M,SCT,OVC,M,M,600.00,2800.00,M,M,-RA,M,M,M,M,M,M,51.80,CYOD 042300Z 28003KT 7SM -RA SCT006 OVC028 11/11 A2934 RMK SF4SC4 DENSITY ALT 2590FT SLP945,M
CYOD,2024-06-05 00:00,53.60,51.80,93.60,270.00,8.00,0.00,29.34,994.40,7.00,M,SCT,OVC,M,M,800.00,2800.00,M,M,-RA,M,M,M,M,M,M,53.60,CYOD 050000Z 27008KT 7SM -RA SCT008 OVC028 12/11 A2934 RMK SF4SC4 DENSITY ALT 2618FT SLP944,M
CYOD,2024-06-05 01:00,51.80,51.80,100.00,260.00,6.00,0.00,29.33,994.20,7.00,M,BKN,OVC,M,M,700.00,1500.00,M,M,-RA,M,M,M,M,M,M,51.80,CYOD 050100Z 26006KT 7SM -RA BKN007 OVC015 11/11 A2933 RMK SF5SC3 DENSITY ALT 2606FT SLP942,M
CYOD,2024-06-05 02:00,51.80,50.00,93.55,270.00,9.00,0.00,29.34,994.50,10.00,M,SCT,OVC,M,M,800.00,6000.00,M,M,-RA,M,M,M,M,M,M,51.80,CYOD 050200Z 27009KT 10SM -RA SCT008 OVC060 11/10 A2934 RMK SF4SC4 DENSITY ALT 2481FT SLP945,M
CYOD,2024-06-05 03:00,50.00,50.00,100.00,270.00,8.00,0.00,29.34,994.50,12.00,M,FEW,OVC,M,M,800.00,1300.00,M,M,-RA,M,M,M,M,M,M,50.00,CYOD 050300Z 27008KT 12SM -RA FEW008 OVC013 10/10 A2934 RMK SF2SC6 DENSITY ALT 2429FT SLP945,M
CYOD,2024-06-05 03:20,50.00,48.20,93.50,280.00,9.00,0.00,29.33,994.40,15.00,M,FEW,OVC,M,M,1500.00,13000.00,M,M,M,M,M,M,M,M,M,50.00,CYOD 050320Z 28009KT 15SM FEW015 OVC130 10/09 A2933 RMK SC2AC6 DENSITY ALT 2412FT SLP944,M
CYOD,2024-06-05 04:00,50.00,48.20,93.50,310.00,7.00,0.00,29.34,994.60,15.00,M,SCT,OVC,M,M,7000.00,12000.00,M,M,M,M,M,M,M,M,M,50.00,CYOD 050400Z 31007KT 15SM SCT070 OVC120 10/09 A2934 RMK AC4AC4 DENSITY ALT 2360FT SLP946,M
CYOD,2024-06-05 04:15,50.00,48.20,93.50,280.00,6.00,0.00,29.35,995.00,10.00,M,OVC,M,M,M,6000.00,M,M,M,-RA,M,M,M,M,M,M,50.00,CYOD 050415Z 28006KT 10SM -RA OVC060 10/09 A2935 RMK SC8 DENSITY ALT 2348FT SLP950,M
CYOD,2024-06-05 05:00,50.00,48.20,93.50,260.00,7.00,0.00,29.36,995.40,10.00,M,SCT,OVC,M,M,1200.00,5500.00,M,M,-RA,M,M,M,M,M,M,50.00,CYOD 050500Z 26007KT 10SM -RA SCT012 OVC055 10/09 A2936 RMK SC4SC4 DENSITY ALT 2322FT SLP954,M
CYOD,2024-06-05 05:14,50.00,48.20,93.50,270.00,8.00,0.00,29.36,995.40,8.00,M,OVC,M,M,M,1200.00,M,M,M,-RA,M,M,M,M,M,M,50.00,CYOD 050514Z 27008KT 8SM -RA OVC012 10/09 A2936 RMK SC8 DENSITY ALT 2309FT SLP954,M
CYOD,2024-06-05 06:00,48.20,48.20,100.00,260.00,6.00,0.00,29.36,995.40,8.00,M,BKN,OVC,M,M,1500.00,5000.00,M,M,-RA,M,M,M,M,M,M,45.04,CYOD 050600Z 26006KT 8SM -RA BKN015 OVC050 09/09 A2936 RMK SC6SC2 DENSITY ALT 2281FT SLP954,M
CYOD,2024-06-05 07:00,48.20,48.20,100.00,270.00,7.00,0.00,29.37,995.60,15.00,M,SCT,OVC,M,M,1400.00,2000.00,M,M,-RA,M,M,M,M,M,M,44.53,CYOD 050700Z 27007KT 15SM -RA SCT014 OVC020 09/09 A2937 RMK SC3SC5 DENSITY ALT 2268FT SLP956,M
CYOD,2024-06-05 07:36,48.20,48.20,100.00,280.00,8.00,0.00,29.38,995.90,3.00,M,OVC,M,M,M,1000.00,M,M,M,-RA,M,M,M,M,M,M,44.07,CYOD 050736Z 28008KT 3SM -RA OVC010 09/09 A2938 RMK SC8 DENSITY ALT 2258FT SLP959,M
CYOD,2024-06-05 08:00,48.20,48.20,100.00,270.00,11.00,0.00,29.38,996.10,2.00,M,OVC,M,M,M,900.00,M,M,M,-RA,M,M,M,M,M,M,42.94,CYOD 050800Z 27011KT 2SM -RA OVC009 09/09 A2938 RMK SF8 DENSITY ALT 2245FT SLP961,M
CYOD,2024-06-05 09:00,48.20,48.20,100.00,290.00,10.00,0.00,29.41,997.10,3.00,M,OVC,M,M,M,700.00,M,M,M,-RA BR,M,M,M,M,M,M,43.28,CYOD 050900Z 29010KT 3SM -RA BR OVC007 09/09 A2941 RMK SF8 DENSITY ALT 2197FT SLP971,M
CYOD,2024-06-05 10:00,48.20,48.20,100.00,290.00,10.00,0.00,29.44,998.10,3.00,M,OVC,M,M,M,500.00,M,M,M,-RA BR,M,M,M,M,M,M,43.28,CYOD 051000Z 29010KT 3SM -RA BR OVC005 09/09 A2944 RMK SF8 DENSITY ALT 2175FT SLP981,M
CYOD,2024-06-05 11:00,48.20,48.20,100.00,280.00,11.00,0.00,29.47,999.10,6.00,M,OVC,M,M,M,500.00,M,M,M,-RA BR,M,M,M,M,M,M,42.94,CYOD 051100Z 28011KT 6SM -RA BR OVC005 09/09 A2947 RMK SF8 DENSITY ALT 2154FT SLP991,M
CYOD,2024-06-05 11:15,48.20,48.20,100.00,290.00,9.00,0.00,29.48,999.40,2.00,M,BKN,OVC,M,M,500.00,1300.00,M,M,-RA BR,M,M,M,M,M,M,43.66,CYOD 051115Z 29009KT 2SM -RA BR BKN005 OVC013 09/09 A2948 RMK SF5SC3 DENSITY ALT 2141FT SLP994,M
CYOD,2024-06-05 12:00,48.20,46.40,93.45,280.00,10.00,0.00,29.50,1000.20,6.00,M,BKN,OVC,M,M,500.00,1300.00,M,M,-RA BR,M,M,M,M,M,M,43.28,CYOD 051200Z 28010KT 6SM -RA BR BKN005 OVC013 09/08 A2950 RMK SF6SC2 DENSITY ALT 2061FT SLP002,M
CYOD,2024-06-05 12:18,48.20,46.40,93.45,280.00,12.00,0.00,29.51,1000.50,6.00,M,BKN,OVC,M,M,800.00,1200.00,M,M,-RA BR,M,M,M,M,M,M,42.62,CYOD 051218Z 28012KT 6SM -RA BR BKN008 OVC012 09/08 A2951 RMK SF6SC2 DENSITY ALT 2036FT SLP005,M
CYOD,2024-06-05 12:35,48.20,46.40,93.45,280.00,12.00,0.00,29.52,1000.90,4.00,M,BKN,OVC,M,M,1000.00,1800.00,M,M,-RA BR,M,M,M,M,M,M,42.62,CYOD 051235Z 28012KT 4SM -RA BR BKN010 OVC018 09/08 A2952 RMK SF6SC2 DENSITY ALT 2023FT VIS VRB 2-6 SLP009,M
CYOD,2024-06-05 13:00,48.20,46.40,93.45,290.00,11.00,0.00,29.53,1001.20,5.00,M,BKN,OVC,M,M,700.00,1500.00,M,M,-RA BR,M,M,M,M,M,M,42.94,CYOD 051300Z 29011KT 5SM -RA BR BKN007 OVC015 09/08 A2953 RMK SF5ST3 DENSITY ALT 2026FT SLP012,M
CYOD,2024-06-05 14:00,50.00,48.20,93.50,290.00,11.00,0.00,29.56,1002.20,8.00,M,BKN,OVC,M,M,900.00,1500.00,M,M,-RA,M,M,M,M,M,M,50.00,CYOD 051400Z 29011KT 8SM -RA BKN009 OVC015 10/09 A2956 RMK SF5ST3 DENSITY ALT 2125FT SLP022,M
CYOD,2024-06-05 15:00,50.00,48.20,93.50,300.00,12.00,0.00,29.59,1003.30,6.00,M,SCT,BKN,OVC,M,700.00,1200.00,2000.00,M,-RA,M,M,M,M,M,M,50.00,CYOD 051500Z 30012KT 6SM -RA SCT007 BKN012 OVC020 10/09 A2959 RMK SF3SF4SC1 DENSITY ALT 2143FT SLP033,M
CYOD,2024-06-05 16:00,50.00,48.20,93.50,330.00,13.00,0.00,29.62,1004.20,6.00,M,FEW,BKN,OVC,M,900.00,1400.00,2200.00,M,-RA,M,M,M,M,M,M,50.00,CYOD 051600Z 33013KT 6SM -RA FEW009 BKN014 OVC022 10/09 A2962 RMK SF2SF3SC3 DENSITY ALT 2067FT SLP042,M
CYOD,2024-06-05 17:00,50.00,48.20,93.50,320.00,10.00,0.00,29.65,1005.30,6.00,M,SCT,OVC,M,M,900.00,1300.00,M,M,-RA,M,M,M,M,M,M,50.00,CYOD 051700Z CCA 32010KT 6SM -RA SCT009 OVC013 10/09 A2965 RMK SF3SC5 DENSITY ALT 1966FT VIS HYR W SLP053,M
CYOD,2024-06-05 18:00,50.00,48.20,93.50,300.00,17.00,0.00,29.67,1006.10,6.00,M,BKN,OVC,M,M,1200.00,2500.00,M,M,-RA,M,M,M,M,M,M,50.00,CYOD 051800Z 30017KT 6SM -RA BKN012 OVC025 10/09 A2967 RMK SF5SC3 DENSITY ALT 2056FT SLP061,M
CYOD,2024-06-05 19:00,51.80,48.20,87.47,320.00,12.00,0.00,29.70,1006.90,6.00,M,BKN,OVC,M,M,1200.00,2500.00,M,M,-RA,M,M,M,M,M,M,51.80,CYOD 051900Z 32012KT 6SM -RA BKN012 OVC025 11/09 A2970 RMK SF5SC3 DENSITY ALT 2062FT SLP069,M
CYOD,2024-06-05 20:00,51.80,48.20,87.47,290.00,15.00,0.00,29.72,1007.70,6.00,M,BKN,OVC,M,M,1200.00,2500.00,M,M,-RA,M,M,M,M,M,M,51.80,CYOD 052000Z 29015KT 6SM -RA BKN012 OVC025 11/09 A2972 RMK SF5SC3 DENSITY ALT 2052FT SLP077,M
CYOD,2024-06-05 21:00,53.60,48.20,81.87,290.00,18.00,0.00,29.74,1008.20,8.00,M,SCT,OVC,M,M,1700.00,2500.00,M,M,-RA,M,M,M,M,M,M,53.60,CYOD 052100Z 29018KT 8SM -RA SCT017 OVC025 12/09 A2974 RMK SC4SC4 DENSITY ALT 2180FT SLP082,M
CYOD,2024-06-05 22:00,53.60,48.20,81.87,300.00,17.00,0.00,29.76,1008.90,9.00,M,SCT,OVC,M,M,1800.00,2500.00,M,M,M,M,M,M,M,M,M,53.60,CYOD 052200Z 30017KT 9SM SCT018 OVC025 12/09 A2976 RMK SC4SC4 DENSITY ALT 2195FT SLP089,M
CYOD,2024-06-05 23:00,55.40,48.20,76.66,320.00,17.00,0.00,29.78,1009.50,9.00,M,BKN,BKN,M,M,2500.00,5000.00,M,M,M,M,M,M,M,M,M,55.40,CYOD 052300Z 32017KT 9SM BKN025 BKN050 13/09 A2978 RMK SC5SC2 DENSITY ALT 2217FT SLP095,M
CYOD,2024-06-06 00:00,55.40,48.20,76.66,310.00,15.00,0.00,29.79,1009.90,9.00,M,FEW,BKN,BKN,M,2500.00,4000.00,10000.00,M,M,M,M,M,M,M,M,55.40,CYOD 060000Z 31015KT 9SM FEW025 BKN040 BKN100 13/09 A2979 RMK SC2SC4AC1 DENSITY ALT 2296FT SLP099,M
CYOD,2024-06-06 01:00,59.00,48.20,67.33,310.00,13.00,0.00,29.80,1010.30,15.00,M,BKN,BKN,M,M,5000.00,9000.00,M,M,M,M,M,M,M,M,M,59.00,CYOD 060100Z 31013KT 15SM BKN050 BKN090 15/09 A2980 RMK SC5AC2 DENSITY ALT 2445FT SLP103,M
CYOD,2024-06-06 02:00,57.20,48.20,71.83,330.00,13.00,0.00,29.80,1010.30,15.00,M,FEW,SCT,SCT,M,4000.00,9000.00,16000.00,M,M,M,M,M,M,M,M,57.20,CYOD 060200Z 33013KT 15SM FEW040 SCT090 SCT160 14/09 A2980 RMK SC1AC2AC1 DENSITY ALT 2356FT SLP103,M
CYOD,2024-06-06 03:00,55.40,46.40,71.64,320.00,14.00,0.00,29.82,1010.90,15.00,M,FEW,SCT,M,M,3000.00,9000.00,M,M,M,M,M,M,M,M,M,55.40,CYOD 060300Z 32014KT 15SM FEW030 SCT090 13/08 A2982 RMK CU1AC2 DENSITY ALT 2141FT SLP109,M
CYOD,2024-06-06 04:00,51.80,46.40,81.74,310.00,9.00,0.00,29.83,1011.40,15.00,M,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,51.80,CYOD 060400Z 31009KT 15SM BKN090 11/08 A2983 RMK AC6 DENSITY ALT 1966FT SLP114,M
CYOD,2024-06-06 05:00,51.80,46.40,81.74,280.00,7.00,0.00,29.83,1011.60,15.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,51.80,CYOD 060500Z 28007KT 15SM BKN100 11/08 A2983 RMK AC7 DENSITY ALT 1911FT SLP116,M
CYOD,2024-06-06 06:00,50.00,46.40,87.37,290.00,8.00,0.00,29.84,1011.90,15.00,M,BKN,BKN,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,50.00,CYOD 060600Z 29008KT 15SM BKN090 BKN110 10/08 A2984 RMK AC5AC2 DENSITY ALT 1846FT SLP119,M
CYOD,2024-06-06 07:00,50.00,46.40,87.37,270.00,5.00,0.00,29.85,1012.20,15.00,M,BKN,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,50.00,CYOD 060700Z 27005KT 15SM BKN085 10/08 A2985 RMK AC7 DENSITY ALT 1760FT SLP122,M
CYOD,2024-06-06 08:00,50.00,46.40,87.37,270.00,6.00,0.00,29.85,1012.10,15.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,50.00,CYOD 060800Z 27006KT 15SM OVC085 10/08 A2985 RMK AC8 DENSITY ALT 1760FT SLP121,M
CYOD,2024-06-06 09:00,48.20,46.40,93.45,260.00,6.00,0.00,29.86,1012.30,15.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,45.04,CYOD 060900Z 26006KT 15SM BKN100 09/08 A2986 RMK AC7 DENSITY ALT 1683FT SLP123,M
CYOD,2024-06-06 10:00,46.40,44.60,93.40,250.00,6.00,0.00,29.85,1012.20,15.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,42.87,CYOD 061000Z 25006KT 15SM SCT110 08/07 A2985 RMK AC4 DENSITY ALT 1547FT SLP122,M
CYOD,2024-06-06 11:00,44.60,42.80,93.35,280.00,4.00,0.00,29.85,1012.30,15.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,42.13,CYOD 061100Z 28004KT 15SM SCT090 07/06 A2985 RMK AC4 DENSITY ALT 1346FT SLP123,M
CYOD,2024-06-06 12:00,46.40,42.80,87.19,260.00,8.00,0.00,29.86,1012.30,15.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,41.85,CYOD 061200Z 26008KT 15SM BKN080 08/06 A2986 RMK AC5 DENSITY ALT 1528FT SLP123,M
CYOD,2024-06-06 13:00,48.20,39.20,70.88,260.00,8.00,0.00,29.86,1012.10,15.00,M,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,44.07,CYOD 061300Z 26008KT 15SM BKN080 09/04 A2986 RMK AC5 DENSITY ALT 1642FT SLP121,M
CYOD,2024-06-06 14:00,53.60,39.20,58.02,280.00,11.00,0.00,29.86,1012.10,15.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,53.60,CYOD 061400Z 28011KT 15SM SCT110 12/04 A2986 RMK AC3 DENSITY ALT 1958FT SLP121,M
CYOD,2024-06-06 15:00,57.20,41.00,54.60,290.00,11.00,0.00,29.85,1011.90,15.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,57.20,CYOD 061500Z 29011KT 15SM FEW110 14/05 A2985 RMK AC2 DENSITY ALT 2231FT SLP119,M
CYOD,2024-06-06 16:00,59.00,41.00,51.18,280.00,13.00,0.00,29.84,1011.50,15.00,25.00,FEW,FEW,M,M,6000.00,11000.00,M,M,M,M,M,M,M,M,M,59.00,CYOD 061600Z 28013G25KT 15SM FEW060 FEW110 15/05 A2984 RMK SC1AC1 DENSITY ALT 2386FT SLP115,M
CYOD,2024-06-06 17:00,60.80,37.40,41.71,290.00,20.00,0.00,29.83,1011.20,15.00,M,FEW,FEW,M,M,6000.00,11000.00,M,M,M,M,M,M,M,M,M,60.80,CYOD 061700Z 29020KT 15SM FEW060 FEW110 16/03 A2983 RMK SC1AC1 DENSITY ALT 2521FT SLP112,M
CYOD,2024-06-06 18:00,62.60,37.40,39.14,290.00,18.00,0.00,29.82,1010.70,15.00,M,FEW,FEW,M,M,6000.00,11000.00,M,M,M,M,M,M,M,M,M,62.60,CYOD 061800Z 29018KT 15SM FEW060 FEW110 17/03 A2982 RMK SC1AC1 DENSITY ALT 2703FT SLP107,M
CYOD,2024-06-06 19:00,64.40,35.60,34.22,280.00,16.00,0.00,29.80,1010.00,15.00,31.00,SCT,SCT,M,M,6000.00,11000.00,M,M,M,M,M,M,M,M,M,64.40,CYOD 061900Z 28016G31KT 15SM SCT060 SCT110 18/02 A2980 RMK SC3AC1 DENSITY ALT 2797FT SLP100,M
CYOD,2024-06-06 20:00,66.20,33.80,29.92,270.00,21.00,0.00,29.79,1009.60,15.00,31.00,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,66.20,CYOD 062000Z 27021G31KT 15SM BKN070 19/01 A2979 RMK SC5 DENSITY ALT 2901FT SLP096,M
CYOD,2024-06-06 21:00,68.00,33.80,28.11,270.00,18.00,0.00,29.78,1009.20,15.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,68.00,CYOD 062100Z 27018KT 15SM BKN070 20/01 A2978 RMK SC5 DENSITY ALT 2994FT SLP092,M
CYOD,2024-06-06 22:00,66.20,32.00,27.83,260.00,17.00,0.00,29.78,1009.10,15.00,33.00,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,66.20,CYOD 062200Z 26017G33KT 15SM BKN080 19/00 A2978 RMK CU5 DENSITY ALT 2953FT SLP091,M
CYOD,2024-06-06 23:00,66.20,33.80,29.92,280.00,14.00,0.00,29.78,1009.20,15.00,29.00,BKN,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,66.20,CYOD 062300Z 28014G29KT 15SM BKN080 19/01 A2978 RMK CU5 DENSITY ALT 2934FT SLP092,M
CYOD,2024-06-07 00:00,62.60,35.60,36.45,310.00,18.00,0.00,29.78,1009.40,15.00,M,SCT,BKN,M,M,8000.00,11000.00,M,M,M,M,M,M,M,M,M,62.60,CYOD 070000Z 31018KT 15SM SCT080 BKN110 17/02 A2978 RMK AC4AC2 DENSITY ALT 2706FT SLP094,M
CYOD,2024-06-07 00:21,59.00,41.00,51.18,330.00,21.00,0.00,29.79,1010.00,15.00,M,SCT,BKN,M,M,8000.00,11000.00,M,M,-SHRA,M,M,M,M,M,M,59.00,CYOD 070021Z 33021KT 15SM -SHRA SCT080 BKN110 15/05 A2979 RMK AC4AC2 DENSITY ALT 2488FT SLP100,M
CYOD,2024-06-07 01:00,60.80,42.80,51.45,310.00,19.00,0.00,29.80,1010.10,15.00,M,BKN,M,M,M,10000.00,M,M,M,VCSH,M,M,M,M,M,M,60.80,CYOD 070100Z 31019KT 15SM VCSH BKN100 16/06 A2980 RMK AC6 DENSITY ALT 2552FT SLP101,M
CYOD,2024-06-07 02:00,59.00,39.20,47.72,300.00,21.00,0.00,29.80,1010.00,15.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,59.00,CYOD 070200Z 30021KT 15SM SCT100 15/04 A2980 RMK AC4 DENSITY ALT 2464FT SLP100,M
